sales_id,product_id,store_id,product_name,brand,category,volume_ml,alcohol_percentage,store_name,city,state,region,store_type,sales_date,quantity_sold,unit_price,total_sales
719,105,133,Smirnoff Should,Smirnoff,Beer,700,21.74,"Allen, Molina and Robinson",Jasonmouth,NJ,Southeast,Retail,2025-04-11,2,79.99,159.98
720,108,120,Smirnoff Social,Smirnoff,Liqueur,750,24.67,Barton Group,Reedmouth,VT,Midwest,Wholesale,2025-04-26,10,36.14,361.4
721,107,149,Baileys On,Baileys,Tequila,700,16.35,"Gill, Ross and Guerra",Reedfort,MD,South,Wholesale,2025-05-05,12,19.49,233.88
722,101,107,Captain Morgan Whether,Captain,Tequila,500,26.42,Cook LLC,Seanchester,CA,Northeast,Wholesale,2025-03-31,46,92.6,4259.6
723,106,118,Don Julio Avoid,Don,Whisky,1000,13.59,Chandler Inc,Griffithport,MS,Midwest,Retail,2025-04-16,32,90.44,2894.08
724,105,148,Baileys Car,Baileys,Liqueur,700,16.5,Martin-Martinez,Williamsborough,VI,Northeast,Wholesale,2025-04-02,37,21.67,801.79
725,106,118,Tanqueray Exactly,Tanqueray,Liqueur,500,21.25,Barnes PLC,Fullerbury,AR,Southeast,Wholesale,2025-05-01,46,50.27,2312.42
726,105,143,Ciroc When,Ciroc,Beer,500,20.15,"Payne, Rodriguez and Martin",Brittanymouth,MP,South,Retail,2025-04-12,2,38.51,77.02
727,110,126,Smirnoff Change,Smirnoff,Vodka,700,17.98,King PLC,Allisonberg,RI,Southeast,Wholesale,2025-05-18,35,99.09,3468.15
728,106,149,Ciroc Camera,Ciroc,Gin,500,18.73,Goodman Group,South Madison,MH,South,Retail,2025-03-29,33,62.89,2075.37
729,103,145,Captain Morgan Book,Captain,Tequila,500,39.45,Hill-Stokes,South Amberland,GA,Northeast,Wholesale,2025-04-17,30,52.04,1561.2
730,104,131,Tanqueray Ago,Tanqueray,Liqueur,500,6.44,Weaver-Edwards,New Jessicaborough,AK,Southeast,Retail,2025-04-08,10,53.77,537.7
731,108,145,Johnnie Walker Possible,Johnnie,Gin,750,31.76,Padilla Group,Carrieside,GA,South,Wholesale,2025-04-14,16,63.28,1012.48
732,106,105,Guinness Training,Guinness,Whisky,500,18.25,"Gutierrez, Jackson and Fischer",Tylerview,MP,Northeast,Wholesale,2025-05-10,47,68.29,3209.63
733,106,150,Captain Morgan Benefit,Captain,Whisky,700,44.31,Thomas Group,New Barbaratown,NJ,West,Wholesale,2025-03-28,7,11.3,79.1
734,109,130,Johnnie Walker Walk,Johnnie,Beer,700,38.82,Oliver-Elliott,Millermouth,IL,Midwest,Wholesale,2025-05-17,23,12.32,283.36
735,106,149,Don Julio Open,Don,Rum,1000,5.9,"Lamb, Velasquez and Garcia",Homouth,KY,Southeast,Wholesale,2025-04-25,10,84.48,844.8
736,102,132,Ciroc Important,Ciroc,Liqueur,500,44.32,Graham Inc,Kleintown,DE,Midwest,Wholesale,2025-04-03,7,9.58,67.06
737,105,143,Tanqueray Congress,Tanqueray,Tequila,750,39.48,Thomas-Conley,Lake Allison,DC,Northeast,Retail,2025-04-14,13,60.11,781.43
738,109,147,Tanqueray Move,Tanqueray,Liqueur,750,24.92,Steele Inc,Taylorstad,MT,Southeast,Retail,2025-05-13,9,69.91,629.19
739,104,129,Guinness Serve,Guinness,Liqueur,500,28.46,Davidson-Zimmerman,Adamsview,DC,Midwest,Wholesale,2025-04-24,41,73.07,2995.87
740,108,115,Smirnoff But,Smirnoff,Vodka,700,12.76,Sanchez-Cooper,Lake Shawnborough,WI,Northeast,Retail,2025-04-18,20,40.62,812.4
741,106,141,Baileys Official,Baileys,Vodka,500,20.95,"Jordan, Flores and Martin",Lake Denise,PA,West,Retail,2025-05-20,36,93.91,3380.76
742,109,124,Baileys Night,Baileys,Liqueur,700,15.18,"Wilson, Evans and Beasley",Port Justin,NH,Midwest,Wholesale,2025-04-29,14,87.46,1224.44
743,109,117,Don Julio Family,Don,Liqueur,500,4.95,"Goodwin, Wright and Bryan",Lake Tiffanyside,NM,Midwest,Wholesale,2025-05-17,10,36.33,363.3
744,109,103,Captain Morgan Item,Captain,Tequila,750,24.0,"Miller, Smith and Cain",Joeltown,DC,Northeast,Wholesale,2025-04-10,6,61.67,370.02
745,107,109,Johnnie Walker Model,Johnnie,Liqueur,1000,36.85,Wilson-Lester,Youngport,NH,Midwest,Wholesale,2025-04-29,6,88.39,530.34
746,108,124,Smirnoff House,Smirnoff,Gin,700,33.18,Dalton LLC,Davidport,MS,Southeast,Wholesale,2025-04-14,4,93.8,375.2
747,105,134,Captain Morgan Heart,Captain,Gin,700,6.82,Ruiz-Jackson,New Amy,IL,South,Retail,2025-05-13,18,58.35,1050.3
748,103,120,Don Julio Particular,Don,Whisky,1000,36.81,"Murillo, Spears and Thompson",Martinezville,MP,Northeast,Wholesale,2025-03-25,32,92.35,2955.2
749,105,142,Smirnoff Sure,Smirnoff,Vodka,750,19.98,"Conrad, Green and English",Madelineland,WV,Southeast,Wholesale,2025-05-10,41,19.95,817.95
750,107,131,Johnnie Walker Century,Johnnie,Beer,1000,32.6,Cook-Knight,South Ericaville,WV,West,Wholesale,2025-04-27,6,25.95,155.7
751,102,101,Guinness Read,Guinness,Tequila,1000,32.17,Butler Inc,Nguyenborough,IA,Northeast,Wholesale,2025-05-08,1,96.76,96.76
752,107,150,Don Julio Set,Don,Whisky,1000,17.77,Ramsey LLC,Kerrberg,TX,Northeast,Retail,2025-04-08,19,55.75,1059.25
753,107,145,Johnnie Walker Trial,Johnnie,Whisky,750,9.84,"Chase, Gomez and Dominguez",Williamsmouth,FM,Northeast,Wholesale,2025-04-25,46,31.84,1464.64
754,107,143,Smirnoff Doctor,Smirnoff,Tequila,700,33.46,Hahn-Hamilton,Martinshire,SC,Northeast,Retail,2025-05-03,49,46.29,2268.21
755,101,141,Don Julio Role,Don,Tequila,1000,40.58,"Fitzgerald, Riddle and Lynn",Morganberg,MA,Northeast,Retail,2025-05-02,42,64.22,2697.24
756,107,145,Don Julio This,Don,Vodka,500,13.63,"Cabrera, Miller and Cruz",Lake Ronaldfort,FL,Southeast,Retail,2025-03-29,1,51.1,51.1
757,105,122,Don Julio Camera,Don,Vodka,700,6.14,"Diaz, Brown and Pace",Kimberlymouth,TN,Southeast,Retail,2025-04-28,21,44.43,933.03
758,102,135,Don Julio True,Don,Rum,700,35.22,Mcconnell Ltd,Anthonyfort,LA,Southeast,Retail,2025-04-15,18,17.15,308.7
759,106,141,Tanqueray Look,Tanqueray,Beer,700,8.8,"Palmer, Johnson and Holder",Perezmouth,CO,South,Wholesale,2025-05-19,16,74.71,1195.36
760,105,118,Smirnoff Son,Smirnoff,Gin,500,8.2,Johnston Group,Lake Markfort,KY,West,Retail,2025-05-09,1,10.54,10.54
761,107,118,Don Julio Fine,Don,Whisky,750,11.92,Reynolds Group,New Kimside,PW,Southeast,Retail,2025-04-28,38,11.75,446.5
762,104,131,Captain Morgan Design,Captain,Vodka,500,19.58,Brown and Sons,West William,MS,West,Retail,2025-04-10,12,5.99,71.88
763,101,118,Ciroc Management,Ciroc,Tequila,750,19.1,West and Sons,Port Dustinland,MS,South,Wholesale,2025-04-22,13,90.02,1170.26
764,107,128,Smirnoff Way,Smirnoff,Rum,750,5.12,Johnson PLC,New Benjamin,TX,Southeast,Wholesale,2025-05-03,36,67.0,2412.0
765,106,126,Johnnie Walker Imagine,Johnnie,Whisky,750,14.43,Woods-Thompson,West Davidview,WA,South,Wholesale,2025-05-10,23,6.92,159.16
766,104,129,Johnnie Walker Western,Johnnie,Vodka,500,30.08,Hall Group,East Victorview,OK,Southeast,Wholesale,2025-04-30,25,30.37,759.25
767,109,134,Ciroc Once,Ciroc,Gin,1000,32.4,"Ayala, Baker and Thompson",Odonnellview,GU,Northeast,Retail,2025-05-19,34,45.08,1532.72
768,106,113,Don Julio Station,Don,Rum,750,43.92,"Rodriguez, Lloyd and Walker",Port Amandaburgh,PR,Midwest,Wholesale,2025-03-27,44,70.4,3097.6
769,107,133,Baileys Board,Baileys,Tequila,500,36.62,Pace-Fowler,Allenbury,AS,Northeast,Retail,2025-03-31,12,40.74,488.88
770,109,142,Smirnoff Discussion,Smirnoff,Vodka,500,40.16,Rose-Wilkerson,North Paul,CA,West,Wholesale,2025-05-08,6,72.01,432.06
771,106,141,Johnnie Walker Tend,Johnnie,Rum,700,7.5,Russell PLC,Port Jane,NH,Northeast,Wholesale,2025-04-19,26,90.85,2362.1
772,105,129,Johnnie Walker Purpose,Johnnie,Gin,700,40.76,Berg and Sons,Port Justin,MS,Midwest,Wholesale,2025-05-18,4,90.18,360.72
773,110,109,Johnnie Walker Free,Johnnie,Tequila,500,36.44,"Nunez, Martin and Evans",Lake Jameston,WA,West,Retail,2025-05-04,25,94.3,2357.5
774,105,104,Guinness Amount,Guinness,Vodka,750,18.89,Roman LLC,New Joshuaville,MH,Northeast,Retail,2025-05-15,8,43.92,351.36
775,105,148,Johnnie Walker Hope,Johnnie,Liqueur,700,35.3,"Allen, Butler and Vasquez",New Diana,MI,West,Retail,2025-04-01,26,65.59,1705.34
776,109,103,Guinness Tough,Guinness,Whisky,1000,17.22,Hunt-Anderson,New Shannon,HI,South,Retail,2025-04-09,5,89.59,447.95
777,107,107,Captain Morgan Work,Captain,Rum,700,34.34,Wong and Sons,Rebeccaborough,AZ,Southeast,Wholesale,2025-04-18,30,50.4,1512.0
778,105,148,Johnnie Walker Real,Johnnie,Rum,700,15.23,"Schmidt, Bautista and Roberts",Andersonside,WY,South,Retail,2025-03-27,30,9.65,289.5
779,109,141,Don Julio Brother,Don,Vodka,750,44.27,Cook PLC,Barnesstad,NV,Northeast,Retail,2025-04-13,23,71.0,1633.0
780,106,101,Tanqueray Next,Tanqueray,Vodka,500,33.07,Copeland PLC,Hollowayberg,NV,Northeast,Wholesale,2025-04-26,3,95.71,287.13
781,106,118,Captain Morgan Maintain,Captain,Beer,700,21.98,"Sheppard, Garcia and Zimmerman",North Amyfurt,AK,Southeast,Retail,2025-05-12,10,72.01,720.1
782,101,139,Tanqueray Impact,Tanqueray,Tequila,750,41.98,"Caldwell, Patrick and Hunt",East Bradleyberg,NE,Midwest,Wholesale,2025-05-17,3,82.33,246.99
783,104,112,Smirnoff Whole,Smirnoff,Vodka,750,15.13,Johnson-Martin,South David,NY,South,Retail,2025-04-24,19,18.2,345.8
784,109,117,Ciroc Language,Ciroc,Rum,750,22.95,Garcia-Collins,North Nathanshire,PW,Midwest,Wholesale,2025-03-28,27,87.29,2356.83
785,107,119,Guinness Large,Guinness,Whisky,700,5.67,Nelson Ltd,West Robert,HI,West,Wholesale,2025-04-06,25,68.54,1713.5
786,106,129,Captain Morgan Number,Captain,Beer,750,13.74,Chapman and Sons,Lake Christopher,FL,South,Wholesale,2025-04-01,8,36.02,288.16
787,110,123,Johnnie Walker Debate,Johnnie,Rum,1000,30.01,Gonzalez-Moore,South David,MH,Southeast,Retail,2025-03-24,24,50.34,1208.16
788,103,136,Tanqueray Student,Tanqueray,Liqueur,1000,8.35,Boyle-Johnson,Amyfort,NJ,South,Retail,2025-04-03,17,36.16,614.72
789,103,149,Captain Morgan Garden,Captain,Gin,1000,44.57,Warner Inc,Port Jose,NV,Northeast,Wholesale,2025-05-03,43,98.24,4224.32
790,101,105,Johnnie Walker Rock,Johnnie,Tequila,700,42.14,Hartman-Thomas,Sanchezhaven,MP,Northeast,Wholesale,2025-05-06,20,15.85,317.0
791,110,107,Johnnie Walker Recently,Johnnie,Tequila,750,31.26,"Smith, Cox and Horn",Jeremyberg,MH,Midwest,Wholesale,2025-04-03,48,54.53,2617.44
792,103,138,Captain Morgan Become,Captain,Beer,700,22.95,Buck Group,New Ryanhaven,TN,South,Retail,2025-05-04,40,26.21,1048.4
793,108,110,Don Julio Country,Don,Gin,500,32.7,Anderson-Fischer,Shafferton,RI,South,Retail,2025-05-01,23,7.7,177.1
794,103,106,Baileys Ready,Baileys,Tequila,750,23.81,"Lara, Williams and Clark",South John,MS,West,Wholesale,2025-04-18,42,81.9,3439.8
795,104,145,Ciroc Mission,Ciroc,Vodka,500,7.23,Torres-Spencer,Kaitlynstad,KY,South,Retail,2025-05-06,10,30.62,306.2
796,101,115,Guinness Low,Guinness,Liqueur,500,36.78,"Mcpherson, Wallace and Nguyen",Port Jenniferfort,WV,Midwest,Retail,2025-03-23,43,82.09,3529.87
797,107,111,Johnnie Walker Interest,Johnnie,Tequila,750,33.96,"Castaneda, Armstrong and Bell",Smallport,AK,Midwest,Wholesale,2025-03-28,42,67.51,2835.42
798,108,134,Tanqueray Notice,Tanqueray,Liqueur,1000,15.38,Hughes and Sons,Sharifort,NE,Midwest,Wholesale,2025-04-06,13,72.92,947.96
799,103,138,Tanqueray Heart,Tanqueray,Gin,750,32.25,Sparks-Fuentes,Amystad,OH,West,Wholesale,2025-03-24,40,27.39,1095.6
800,101,147,Don Julio Heart,Don,Liqueur,500,28.33,Norris-Carter,New Andreastad,KY,West,Retail,2025-03-29,4,62.87,251.48
801,103,118,Smirnoff Surface,Smirnoff,Rum,750,5.72,Anderson Group,West Travis,CA,Northeast,Wholesale,2025-05-02,8,42.84,342.72
802,102,129,Don Julio Also,Don,Tequila,750,15.07,Werner Group,New Jeffrey,PA,Midwest,Retail,2025-05-09,41,71.94,2949.54
803,108,105,Smirnoff Move,Smirnoff,Rum,700,12.25,Farmer PLC,North Mathewmouth,VT,Southeast,Retail,2025-03-26,46,5.28,242.88
804,101,131,Baileys Pay,Baileys,Gin,1000,11.71,Garner-Hicks,North Susanfort,PR,West,Wholesale,2025-03-28,42,89.12,3743.04
805,107,131,Don Julio Line,Don,Gin,750,35.22,Gould Group,Johnsonmouth,KY,South,Wholesale,2025-04-10,8,34.35,274.8
806,101,103,Baileys Group,Baileys,Tequila,1000,14.87,Gonzales PLC,Lake Dylanhaven,VT,West,Wholesale,2025-03-24,28,40.96,1146.88
807,105,109,Tanqueray Through,Tanqueray,Rum,1000,43.79,Yates PLC,Lauraland,WA,Midwest,Retail,2025-05-19,39,24.16,942.24
808,103,114,Captain Morgan Baby,Captain,Vodka,750,42.9,Vaughn Ltd,Jenniferberg,MT,Southeast,Wholesale,2025-04-28,22,22.22,488.84
809,108,139,Don Julio Audience,Don,Vodka,500,38.89,"Nelson, Bailey and Clark",West Michael,NC,Midwest,Retail,2025-03-27,1,13.61,13.61
810,104,126,Smirnoff News,Smirnoff,Rum,1000,7.97,"Bowman, Bauer and Reynolds",Collierchester,VT,West,Retail,2025-05-11,17,46.2,785.4
811,104,149,Baileys Inside,Baileys,Beer,750,39.88,"Patel, Baldwin and Wolf",Blackhaven,ID,Southeast,Retail,2025-04-13,30,75.61,2268.3
812,104,123,Guinness Beautiful,Guinness,Liqueur,500,8.77,"Wilkins, Sanders and Quinn",East Amanda,SC,West,Wholesale,2025-04-09,45,61.07,2748.15
813,109,150,Tanqueray Focus,Tanqueray,Vodka,500,22.2,"Pratt, Ward and Johnson",North Andrew,MD,South,Wholesale,2025-04-03,9,40.12,361.08
814,109,130,Baileys Grow,Baileys,Liqueur,500,19.94,Williams LLC,Lake Marvin,CT,Midwest,Wholesale,2025-04-16,23,21.47,493.81
815,105,137,Guinness Increase,Guinness,Vodka,500,16.83,Gonzalez-Hurst,Staceymouth,RI,Northeast,Wholesale,2025-04-21,34,99.84,3394.56
816,109,142,Ciroc Could,Ciroc,Liqueur,1000,21.01,Hodges Group,Mooreport,VI,Southeast,Wholesale,2025-05-05,42,32.62,1370.04
817,106,116,Don Julio Candidate,Don,Beer,500,21.31,Patel Ltd,Johnsonchester,MH,Northeast,Wholesale,2025-04-26,19,41.04,779.76
818,102,133,Johnnie Walker Audience,Johnnie,Liqueur,1000,43.34,Foster-Wallace,Garnerhaven,AR,South,Retail,2025-04-05,21,51.95,1090.95
819,110,118,Smirnoff Newspaper,Smirnoff,Tequila,700,14.17,Richardson LLC,South Nicolestad,GA,South,Retail,2025-05-20,16,82.37,1317.92
820,101,104,Guinness Share,Guinness,Rum,750,36.19,"Roy, Gillespie and Jordan",New Susanmouth,MT,Southeast,Wholesale,2025-04-01,14,97.29,1362.06
821,106,124,Smirnoff Quickly,Smirnoff,Liqueur,700,24.0,Hobbs LLC,Samanthaton,NM,Midwest,Retail,2025-04-05,10,18.98,189.8
822,109,150,Baileys Give,Baileys,Beer,750,10.65,Lopez-Klein,Jessicafort,GU,Southeast,Retail,2025-05-16,47,93.23,4381.81
823,101,139,Tanqueray Society,Tanqueray,Rum,500,25.59,Green-Torres,Port Chadburgh,AR,South,Wholesale,2025-05-08,2,42.32,84.64
824,101,127,Captain Morgan Off,Captain,Vodka,750,35.15,Young Inc,Port Craig,WI,West,Wholesale,2025-03-22,32,89.25,2856.0
825,101,103,Captain Morgan Score,Captain,Liqueur,1000,34.98,Barr-Allen,North Kathryn,MO,West,Wholesale,2025-04-19,18,46.12,830.16
826,104,128,Guinness Practice,Guinness,Vodka,750,30.59,Meadows-Brown,Port Ronald,DE,Southeast,Retail,2025-04-09,17,79.49,1351.33
827,106,104,Smirnoff Behind,Smirnoff,Gin,700,8.13,"Carter, Preston and Mcintosh",Courtneyview,VA,Southeast,Retail,2025-05-01,8,35.01,280.08
828,110,115,Smirnoff Especially,Smirnoff,Beer,1000,13.03,"Rodriguez, Torres and Miller",Mahoneychester,OH,South,Wholesale,2025-04-26,42,74.98,3149.16
829,110,143,Ciroc Fine,Ciroc,Vodka,700,18.95,"Perry, Robertson and Daniels",Hallfurt,AK,Northeast,Wholesale,2025-05-19,9,23.53,211.77
830,105,144,Johnnie Walker Evening,Johnnie,Whisky,750,30.43,Smith Inc,Burtontown,NM,South,Retail,2025-04-24,8,35.28,282.24
831,104,123,Guinness Beyond,Guinness,Whisky,700,24.08,Davis Group,New Jenny,FM,Midwest,Retail,2025-03-27,39,18.17,708.63
832,109,147,Tanqueray Control,Tanqueray,Gin,1000,40.58,"Washington, Bartlett and Small",East Michael,WY,Midwest,Wholesale,2025-05-06,50,17.5,875.0
833,104,139,Guinness Back,Guinness,Liqueur,750,13.84,Williams-Robles,Jillchester,ID,Northeast,Wholesale,2025-03-23,28,8.89,248.92
834,105,122,Guinness Wonder,Guinness,Rum,1000,37.26,Colon Ltd,East Donnashire,MH,Midwest,Wholesale,2025-03-25,12,24.79,297.48
835,108,126,Smirnoff Low,Smirnoff,Tequila,750,12.33,"Morales, Nunez and Sanchez",Lake Christopherland,MD,Midwest,Retail,2025-04-27,23,78.37,1802.51
836,107,149,Baileys Nature,Baileys,Beer,500,36.16,Wilson-Pierce,Mckenzieview,LA,Midwest,Retail,2025-04-06,24,97.37,2336.88
837,101,148,Tanqueray Choose,Tanqueray,Whisky,1000,42.45,Hansen Ltd,New Robert,MA,Northeast,Wholesale,2025-05-10,24,33.4,801.6
838,107,133,Baileys Team,Baileys,Gin,700,24.58,Hess PLC,West Jasonfort,IL,Northeast,Wholesale,2025-04-23,35,56.54,1978.9
839,101,141,Smirnoff Skin,Smirnoff,Vodka,700,25.76,Davis Inc,North Erika,MD,Northeast,Retail,2025-04-03,37,23.53,870.61
840,103,125,Ciroc Side,Ciroc,Beer,500,30.41,Alexander-Young,Evansfurt,NC,West,Wholesale,2025-03-25,33,13.9,458.7
841,104,102,Baileys Sport,Baileys,Whisky,500,10.8,Ortega and Sons,Victoriatown,OK,Midwest,Wholesale,2025-04-19,8,99.77,798.16
842,106,147,Don Julio Blood,Don,Beer,700,16.4,Luna PLC,Port Scott,NJ,Southeast,Wholesale,2025-04-16,14,87.9,1230.6
843,102,119,Guinness Agent,Guinness,Vodka,750,15.84,Chandler-Tapia,Edwardsville,VT,Southeast,Wholesale,2025-05-08,36,77.5,2790.0
844,109,117,Tanqueray Travel,Tanqueray,Liqueur,750,16.44,Collier Group,South Bradley,IA,West,Wholesale,2025-04-18,30,84.7,2541.0
845,110,138,Guinness Air,Guinness,Vodka,1000,36.92,Mitchell Ltd,Juanfort,ME,South,Wholesale,2025-05-05,22,76.04,1672.88
846,110,128,Captain Morgan Hospital,Captain,Gin,1000,41.78,Coleman-James,Andreafort,TX,West,Retail,2025-04-30,34,81.08,2756.72
847,108,111,Smirnoff Skill,Smirnoff,Liqueur,700,36.4,"Roy, Ramos and Wade",South Kenneth,MO,West,Retail,2025-03-28,43,65.6,2820.8
848,106,128,Guinness Position,Guinness,Liqueur,750,33.34,Peterson Group,South Karenside,ME,Midwest,Wholesale,2025-04-18,23,34.86,801.78
849,108,124,Captain Morgan Cost,Captain,Vodka,750,40.68,Rubio Inc,Lewisburgh,CO,South,Wholesale,2025-04-29,18,42.36,762.48
850,108,125,Johnnie Walker Site,Johnnie,Whisky,1000,38.4,Smith-Hall,Port Gary,LA,Southeast,Retail,2025-03-24,1,28.95,28.95
851,103,131,Baileys Reflect,Baileys,Rum,700,39.05,Payne-Jones,Ericahaven,AS,Northeast,Wholesale,2025-04-29,14,8.47,118.58
852,101,117,Tanqueray Sell,Tanqueray,Whisky,1000,13.43,Perez LLC,Charlesview,KS,West,Retail,2025-04-11,12,66.74,800.88
853,103,131,Guinness Radio,Guinness,Whisky,1000,31.74,"Carr, Lopez and Cruz",North Karinamouth,NE,Southeast,Wholesale,2025-03-27,10,9.46,94.6
854,102,111,Ciroc Increase,Ciroc,Whisky,750,7.66,Reed-Walters,Joelbury,MD,Northeast,Wholesale,2025-03-27,8,34.8,278.4
855,106,130,Ciroc West,Ciroc,Gin,500,38.13,"Brown, Banks and Powell",Hardyhaven,NE,South,Wholesale,2025-04-04,9,95.64,860.76
856,102,135,Baileys Agree,Baileys,Whisky,1000,28.58,"Williams, Kramer and Hayes",Hillport,WY,Southeast,Wholesale,2025-04-26,12,41.71,500.52
857,106,105,Guinness Per,Guinness,Vodka,750,10.22,Henderson Inc,Hodgesview,DC,Southeast,Retail,2025-05-14,46,17.1,786.6
858,110,136,Captain Morgan Church,Captain,Tequila,1000,7.89,Cunningham Ltd,Sheachester,KY,Northeast,Retail,2025-04-08,44,42.76,1881.44
859,108,142,Baileys Name,Baileys,Vodka,700,38.5,"Perez, Daniel and Holland",Lanechester,OH,West,Retail,2025-05-15,31,76.06,2357.86
860,101,117,Don Julio Their,Don,Liqueur,700,36.28,"Campbell, Walker and Peters",Port Tammychester,NH,West,Wholesale,2025-04-23,8,78.57,628.56
861,110,138,Tanqueray Current,Tanqueray,Vodka,500,42.04,Pace Group,Port Jeremyshire,UT,West,Wholesale,2025-05-05,33,28.47,939.51
862,105,149,Baileys What,Baileys,Rum,1000,44.44,Watson-Freeman,Burnsport,AL,Midwest,Retail,2025-04-23,27,74.91,2022.57
863,105,127,Tanqueray Us,Tanqueray,Whisky,500,13.95,"Davidson, Drake and Thompson",East Wayneborough,MO,Southeast,Retail,2025-03-22,49,6.54,320.46
864,104,134,Guinness Once,Guinness,Gin,1000,43.98,Mills-Stewart,South Matthew,NE,Northeast,Wholesale,2025-04-28,18,66.87,1203.66
865,105,104,Johnnie Walker Current,Johnnie,Beer,700,17.75,Jackson Group,New Joseph,UT,Southeast,Retail,2025-03-29,11,74.97,824.67
866,108,129,Tanqueray Food,Tanqueray,Beer,700,10.16,"Nelson, Harvey and Dominguez",Davisshire,NJ,Southeast,Retail,2025-03-27,3,24.3,72.9
867,106,136,Ciroc My,Ciroc,Vodka,700,42.01,Young PLC,East Michael,GU,West,Retail,2025-04-13,42,15.47,649.74
868,104,106,Tanqueray Hear,Tanqueray,Liqueur,1000,4.23,Williams-Burch,Houstonside,FL,West,Retail,2025-04-24,2,90.91,181.82
869,106,145,Johnnie Walker Majority,Johnnie,Tequila,500,32.12,Mcguire Inc,East David,TN,South,Retail,2025-05-19,4,49.45,197.8
870,105,124,Baileys Those,Baileys,Rum,700,22.66,Rodgers Inc,New Jamie,ND,Southeast,Retail,2025-05-12,42,96.92,4070.64
871,110,115,Tanqueray Alone,Tanqueray,Liqueur,700,19.06,Turner-Mcdonald,Kevinland,FL,South,Wholesale,2025-04-02,45,39.35,1770.75
872,108,105,Johnnie Walker Red,Johnnie,Whisky,700,12.3,"Hall, Dawson and Olson",Dennismouth,WA,Midwest,Wholesale,2025-04-22,6,36.02,216.12
873,107,136,Baileys Side,Baileys,Whisky,1000,4.84,Weaver-Robinson,Jerryville,CA,West,Wholesale,2025-03-23,5,52.12,260.6
874,104,137,Captain Morgan Take,Captain,Rum,700,27.34,"Greene, Richmond and Bowman",East Danielle,MD,Southeast,Wholesale,2025-03-26,50,41.25,2062.5
875,106,130,Smirnoff Rest,Smirnoff,Liqueur,1000,5.62,Cummings Inc,Lake Shaneborough,TX,Southeast,Retail,2025-05-18,7,79.2,554.4
876,101,116,Ciroc Offer,Ciroc,Liqueur,1000,18.77,Goodman LLC,South Michael,NE,West,Wholesale,2025-04-03,25,76.34,1908.5
877,107,106,Guinness Difference,Guinness,Tequila,700,36.37,Anderson LLC,Kellyhaven,MN,West,Retail,2025-05-10,18,21.85,393.3
878,105,111,Smirnoff Action,Smirnoff,Vodka,700,17.18,"Richardson, Thompson and Johnson",Lake Brendaberg,HI,Southeast,Retail,2025-03-24,29,7.92,229.68
879,110,131,Johnnie Walker History,Johnnie,Rum,500,22.15,"Bradley, Bridges and Hartman",Blakechester,NH,Midwest,Retail,2025-03-24,25,75.11,1877.75
880,103,138,Tanqueray Set,Tanqueray,Beer,500,36.04,Johnson-Richard,New Lisaborough,IL,Southeast,Retail,2025-03-27,9,31.66,284.94
881,110,147,Don Julio Month,Don,Liqueur,750,12.17,Barker-Jackson,Smithshire,NM,West,Retail,2025-05-10,16,26.62,425.92
882,106,102,Captain Morgan Quite,Captain,Rum,500,36.69,Thomas-White,Danielleshire,AK,Northeast,Retail,2025-04-23,25,84.44,2111.0
883,110,131,Tanqueray System,Tanqueray,Gin,1000,35.95,Smith-Barber,South Christopher,TX,South,Retail,2025-04-24,13,53.95,701.35
884,102,120,Johnnie Walker Unit,Johnnie,Rum,750,38.99,Everett-Irwin,South Juanfurt,CT,Southeast,Wholesale,2025-05-07,13,46.73,607.49
885,108,122,Johnnie Walker Camera,Johnnie,Rum,500,20.48,"Kennedy, Hatfield and Nelson",Heatherport,MP,Northeast,Retail,2025-04-26,11,70.56,776.16
886,110,116,Baileys Affect,Baileys,Gin,1000,23.09,Lane Group,New Mariaborough,NJ,Southeast,Retail,2025-03-29,5,6.08,30.4
887,107,123,Captain Morgan People,Captain,Vodka,750,14.26,Martin-Schmitt,Fuentesburgh,HI,Northeast,Wholesale,2025-05-09,26,13.66,355.16
888,105,107,Guinness Office,Guinness,Rum,700,33.4,Campbell Group,New Michael,UT,West,Retail,2025-04-15,2,8.84,17.68
889,107,150,Guinness Level,Guinness,Vodka,750,5.5,Weber Inc,Port Joseborough,PW,Northeast,Retail,2025-04-29,21,20.56,431.76
890,101,136,Ciroc Few,Ciroc,Liqueur,1000,18.14,White and Sons,West Kathleen,CO,West,Wholesale,2025-05-18,37,37.4,1383.8
891,107,146,Baileys Subject,Baileys,Gin,1000,16.68,Clay-Scott,West Lauriefurt,NJ,South,Retail,2025-03-22,28,95.12,2663.36
892,103,134,Guinness Military,Guinness,Vodka,1000,44.22,"Whitaker, Smith and Moore",Hollyshire,IN,Midwest,Wholesale,2025-05-14,45,49.36,2221.2
893,106,121,Don Julio They,Don,Whisky,700,22.31,"Hampton, Perez and Martinez",South Robert,KS,Midwest,Retail,2025-04-08,30,5.73,171.9
894,107,112,Johnnie Walker Company,Johnnie,Vodka,750,9.47,Bernard-Wagner,New Carrie,HI,South,Wholesale,2025-04-04,37,32.96,1219.52
895,104,125,Tanqueray Option,Tanqueray,Gin,750,5.15,"Jones, Taylor and Greer",Lauraborough,MO,Southeast,Retail,2025-04-13,32,21.88,700.16
